HID,lon,lat,species,sid,family,category,presence,fraction,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,annualpet,aridityindexthornthwaite,climaticmoistureindex,embergerq,maxtempcoldest,petseasonality,tri,topowet,nontree,bare,tree,etccdi_cdd,etccdi_cwd,etccdi_fd,etccdi_gsl,etccdi_rx1day,etccdi_rx5day,etccdi_sdii,igbp_01,igbp_02,igbp_03,igbp_04,igbp_05,igbp_06,igbp_07,igbp_08,igbp_09,igbp_10,igbp_11,igbp_12,igbp_13,igbp_14,igbp_15,igbp_16
78758,85.708162,45.818158,Alces alces,56003281,Cervidae,LC,0,0,8.821706,11.215885,19.931149,1625.246945,33.563255,-22.612555,56.17581,134.048132,22.182969,4.242576,45.888578,54.608793,15.395734,52.934253,16.319633,281.42015,1060.194699,89.479511,-0.894666,7.707277,-90.921796,7508.390883,3.666386,13.914503,16.916265,82.652414,0.431321,78.124306,3.80133,171.7105,192.646259,8.973529,17.02928,2.768301,0,0,0,0,0,0,0,0,0,0.021368,0.000745,0.002485,0.001408,0,0.003893,0.874855
74027,85.738152,36.277794,Alces alces,56003281,Cervidae,LC,0,0,-9.178229,13.843094,34.133757,992.15465,12.254581,-28.278069,40.53265,112.698256,37.402081,0,125.40845,87.060631,0.370099,87.060631,0.408046,5058.594808,483.795939,79.816221,-0.792148,9.491678,-144.405635,3754.873499,27.726036,10.713527,31.270022,68.106223,0.623755,145.15772,9.72026,272.982355,82.828628,13.004569,31.59477,3.762474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73224,85.766112,43.557448,Alces alces,56003281,Cervidae,LC,0,0,-4.810224,9.114157,28.664938,868.940607,11.279054,-20.373537,31.652591,334.792223,71.479543,2.571658,92.369715,193.741856,8.751271,193.737072,8.756542,3235.354713,515.531693,38.272715,-0.339363,30.48496,-175.098105,3946.992516,230.002079,7.133874,35.098594,55.538943,9.362464,138.708737,2.89521,165.142753,201.522261,7.860639,13.206194,2.641791,0.00911,0,0.000166,0,0.000497,0,0,0.005466,0.000994,0.587378,0.007454,0.000994,0,0,0.018801,0.369057
73706,85.766627,39.018285,Alces alces,56003281,Cervidae,LC,0,0,11.383667,17.850762,33.181149,1314.053773,35.931775,-17.865922,53.797698,32.289955,12.016503,0,105.159483,25.265692,0.002053,25.265692,1.021697,1084.190281,1288.567299,98.436705,-0.981879,1.460667,-9.139375,7191.224191,15.581474,13.019869,2.520534,97.479466,0,278.116788,2.886514,176.251069,194.910119,7.588091,13.961607,2.86516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74186,85.791908,32.606766,Alces alces,56003281,Cervidae,LC,0,0,-4.625716,15.186918,37.22646,956.106007,16.37187,-24.423574,40.795444,111.493496,26.419566,1.956505,82.953555,66.793027,6.715634,59.8678,8.156529,5063.014175,607.399853,72.966909,-0.727926,17.507349,-75.491427,3629.105809,44.882116,10.08952,41.463089,57.917097,0.619813,96.054527,18.816228,292.509411,51.789866,19.20833,52.475096,4.751423,0,0,0,0,0,0,0.114158,0,0,0.824621,0,0,0,0,0,0.058073
74182,85.814914,28.968889,Alces alces,56003281,Cervidae,LC,0,0,-1.839347,12.902078,42.754321,649.082346,13.987902,-16.170097,30.157999,294.961496,44.920377,6.094746,51.581663,118.937485,30.330061,44.676533,108.178257,4958.930791,686.609172,65.155166,-0.601502,33.044013,-16.93938,2861.892126,86.588194,8.983034,35.077327,63.4652,1.457474,62.267276,46.721472,172.22501,171.930734,51.135815,143.862225,8.21265,0,0,0,0,0,0,0,0,0,0.614811,0,0,0,0,0,0.316518
74183,85.822363,29.873024,Alces alces,56003281,Cervidae,LC,0,0,-6.396713,14.122385,39.96324,805.799926,12.141969,-23.168446,35.310415,171.918688,25.984727,0.491868,56.878167,70.545254,11.410442,25.519046,67.306699,5472.222711,574.213826,63.906728,-0.629189,24.825144,-52.648738,2945.354072,84.650383,8.900292,34.352445,63.89575,1.751805,67.828148,37.870037,213.952175,123.341852,38.931592,108.715404,6.924795,0,0,0,0,0,0,0,0,0,0.706749,0.000497,0,0,0,0.000414,0.259959
73063,85.854044,45.349719,Alces alces,56003281,Cervidae,LC,0,0,9.083869,12.157974,20.494038,1712.203752,34.808886,-24.520069,59.328955,126.090827,20.160435,4.069229,45.874187,52.841683,14.917232,50.98676,15.845558,310.823521,1068.788858,88.969279,-0.889608,8.123194,-89.84276,7503.921769,1.897197,14.523064,18.838504,81.114961,0.046535,80.825826,3.659075,169.425181,194.800298,8.669933,16.20228,2.713373,0,0,0,0,0,0,0,0,0,0.100058,0,0.006129,0,0,0,0.893813
73786,85.870234,38.547771,Alces alces,56003281,Cervidae,LC,0,0,11.087945,17.590499,33.614892,1266.933236,35.026772,-17.296812,52.323584,33.477397,12.03837,0,99.724101,25.055684,0.04124,25.055684,1.890125,1128.795003,1297.478576,98.499019,-0.985743,1.414575,-8.049311,7204.068198,3.598241,13.346307,11.847225,87.912904,0.239872,254.935589,4.650856,203.532379,163.714263,8.954173,18.551595,3.088325,0,0,0,0,0,0,0.013918,0,0,0.128158,0,0.0029,0,0,0,0.855024
74189,85.874833,35.342238,Alces alces,56003281,Cervidae,LC,0,0,-8.009549,14.518465,34.940914,997.901167,13.592249,-27.937719,41.529968,105.20823,33.801862,0.074676,120.890914,78.912348,0.90187,78.912349,1.470071,5068.365254,510.162033,79.363133,-0.788129,10.410458,-127.739113,3808.184678,17.397834,11.306571,32.857989,66.929875,0.212136,114.704619,11.891774,299.864361,50.591602,14.199677,36.106108,3.922927,0,0,0,0,0,0,0,0,0,0.006625,0,0,0,0,0.000248,0.993126
73545,85.914082,40.819762,Alces alces,56003281,Cervidae,LC,0,0,11.887062,16.610797,31.343812,1327.258011,35.820647,-17.1719,52.992547,42.945302,13.01479,0.016485,93.401789,29.809424,1.680193,29.809424,1.824836,902.401464,1221.04418,97.11384,-0.970247,2.642522,-10.368933,6893.681946,7.996217,14.330517,4.035188,95.926228,0.038584,265.371453,2.392636,163.795481,207.246288,6.922257,11.678937,2.696782,0,0,0,0,0,0,0,0,0,0.009112,0,0.001574,0,0,0,0.989314
74269,85.932029,34.875887,Alces alces,56003281,Cervidae,LC,0,0,-7.609313,14.374875,35.33104,976.837067,13.65394,-27.013377,40.667317,105.380622,32.879769,0.008976,118.254341,77.039303,1.34933,77.016936,1.352047,5086.483296,521.791901,78.447232,-0.779285,11.245963,-119.500156,3798.137451,22.016308,11.083285,37.952833,61.075384,0.971783,113.170048,12.375342,301.929855,46.295711,14.641052,37.802409,4.043351,0,0,0,0,0,0,0,0,0,0.247639,0,0,0,0,0,0.752361
74268,86.002504,33.949689,Alces alces,56003281,Cervidae,LC,0,0,-5.747195,15.220785,35.984315,1004.1422,15.897408,-26.391382,42.28879,104.399145,29.59482,0.965381,108.037168,72.47545,2.965381,70.163868,2.965381,5032.717612,566.368764,76.456834,-0.760412,13.616177,-99.664039,3790.745394,24.163975,11.131347,40.945527,58.852625,0.201848,100.455034,12.573309,304.248043,43.52039,15.756957,40.807784,4.199021,0,0,0,0,0,0,0,0,0,0.207488,0,0,0,0,0,0.787542
73626,86.03159,40.349169,Alces alces,56003281,Cervidae,LC,0,0,12.00734,17.317085,32.332672,1329.60935,36.580875,-16.977183,53.558058,37.437023,12.44794,0,98.438258,27.32763,0.937441,27.32763,1.026506,920.299677,1253.073222,97.677089,-0.97902,2.14345,-7.887314,7041.577447,30.151668,11.830469,2.447813,97.552187,0,283.097107,2.303389,161.76833,209.586787,6.671422,11.254446,2.699058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73385,86.033179,42.61799,Alces alces,56003281,Cervidae,LC,0,0,0.986322,11.317173,30.916465,954.823839,18.66151,-18.114861,36.776372,231.257016,53.984639,0.99569,102.16106,145.618675,3.720095,145.618675,3.782376,2577.195337,724.627542,65.876253,-0.655976,20.433253,-103.129815,4780.198762,136.308934,8.025861,38.342894,58.14644,3.510666,146.675935,2.853963,167.425111,200.247257,7.95169,13.237566,2.68794,0,0,0,0,0,0,0,0,0,0.703222,0,0.002402,0.00058,0,0.03893,0.254866
74267,86.048579,33.02817,Alces alces,56003281,Cervidae,LC,0,0,-6.017898,14.919934,36.193829,978.963556,15.331184,-25.870057,41.201241,115.14007,29.405516,1.241223,95.695306,75.044733,4.670413,68.41571,5.533635,5141.852491,573.776126,72.835763,-0.725254,16.386889,-87.472379,3633.229484,38.567603,10.216152,41.038638,58.223545,0.737818,96.695581,16.04528,299.412874,43.547637,17.908881,48.445607,4.572225,0,0,0,0,0,0,0.045391,0,0,0.81529,0,0,0,0,8.3e-05,0.137331
73948,86.061579,37.607245,Alces alces,56003281,Cervidae,LC,0,0,3.175331,14.391907,34.166414,1012.577418,22.927404,-19.091328,42.018732,70.943011,23.4428,0.002105,114.229735,54.562075,0.112519,54.562075,0.294987,2933.283779,903.74007,92.96288,-0.928972,4.656227,-72.914634,5530.543972,108.223234,8.280782,26.335052,72.175551,1.489397,203.760403,6.325285,231.564937,133.461882,10.808802,23.856105,3.345925,0,0,0,0,0,0,0,0,0,0.060227,0,0,0,0,0,0.939773
74262,86.073317,28.481112,Alces alces,56003281,Cervidae,LC,0,0,-3.617686,13.076442,42.387365,672.184314,12.713138,-18.173933,30.887071,342.914538,48.939007,9.534025,44.237839,125.664507,44.341756,67.911674,116.920264,5124.685638,644.434342,69.111921,-0.503698,39.072782,-22.928707,2680.446371,110.92324,8.508156,34.855234,64.076649,1.068117,55.998224,53.096223,117.67584,231.20416,59.266218,164.677277,9.102179,0,0,0,0,0,0,0,0,0,0.612708,0,0,0,0,0.01806,0.369232
74266,86.07591,32.111106,Alces alces,56003281,Cervidae,LC,0,0,-1.392407,15.028255,39.09411,880.481936,18.149011,-20.300296,38.449307,134.174365,27.889928,2.890331,68.895606,71.452782,10.49311,61.164675,13.537504,4789.710696,686.705721,72.791016,-0.727741,20.062765,-51.590271,3701.851848,40.337442,10.102117,38.795208,61.031631,0.173161,91.57772,20.791249,283.717567,59.867859,20.547905,56.595726,4.959477,0,0,0,0,0,0,0.008451,0,0,0.704557,0,0,0,0,0,0.28401
74264,86.091083,30.289123,Alces alces,56003281,Cervidae,LC,0,0,-4.05593,14.349669,40.554509,774.984975,14.2995,-21.078918,35.378418,165.456109,22.611867,2.552114,47.420629,60.802861,16.813845,35.640628,49.550338,5241.44773,630.168289,67.82104,-0.676692,22.882306,-44.536043,3188.501528,82.147181,9.293068,34.568304,63.916723,1.514973,71.74293,35.746673,232.174952,107.19298,34.642055,99.018636,6.618017,0,0,0,0,0,0,0.000166,0,0,0.772027,0.000414,0,0,0,0.004637,0.214558
74109,86.230105,36.668046,Alces alces,56003281,Cervidae,LC,0,0,-8.12914,14.761771,35.327572,999.523526,13.351534,-28.410312,41.761847,123.441743,40.751223,0,126.632894,95.991389,0.090104,95.991389,0.134274,4901.482751,498.466044,80.104789,-0.795993,9.509202,-142.054051,3830.045202,26.206037,10.887235,32.246769,67.180577,0.572653,162.345089,8.577266,259.432361,98.876516,12.36611,29.22746,3.641665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78920,86.247844,46.191136,Alces alces,56003281,Cervidae,LC,0,0,7.435167,11.731017,21.169267,1578.655377,32.124574,-23.315238,55.439811,152.962,24.492347,4.606075,44.084856,60.785185,16.627467,58.876367,18.456737,457.578836,993.414897,88.198072,-0.879351,8.579942,-82.616263,7013.38159,6.6534,12.165523,23.983911,75.685089,0.331,79.696634,3.844338,174.467407,190.247557,9.022646,17.254829,2.785004,0,0,0,0,0,0,0,0,0,0.133427,0,0.082657,0,0,8.3e-05,0.783833
74350,86.247859,34.373492,Alces alces,56003281,Cervidae,LC,0,0,-9.00726,14.033963,34.718226,976.400681,12.32414,-28.075687,40.399826,122.119625,36.647078,0.407756,116.251334,87.576799,2.355678,85.828509,2.355678,5319.363,487.425485,73.816328,-0.730629,13.150093,-121.096218,3601.541638,40.811168,10.321785,34.791667,64.252032,0.956302,99.792197,12.699275,306.329178,40.7831,15.683208,40.582734,4.189622,0,0,0,0,0,0,0,0,0,0.058565,0,0,0,0,8.3e-05,0.941103
73787,86.25343,39.407755,Alces alces,56003281,Cervidae,LC,0,0,11.391956,17.70949,32.719264,1328.183276,35.982644,-18.142896,54.12554,32.391844,11.99668,0,104.53518,25.231605,0.159213,25.231605,1,997.316292,1290.740953,98.299241,-0.98,1.587665,-7.62521,7225.491413,10.121906,13.610261,2.102054,97.897946,0,284.513378,2.794034,172.935152,198.002164,7.274994,13.323389,2.827217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73305,86.272663,43.942432,Alces alces,56003281,Cervidae,LC,0,0,4.737176,10.781194,24.288459,1288.415415,24.892692,-20.336834,45.229526,210.836135,35.636176,3.908081,65.823546,101.452867,13.056301,98.434418,13.05939,1370.434868,882.472357,75.551027,-0.754372,16.675913,-90.578655,6002.476681,61.568913,9.411085,53.752211,37.063288,9.184501,100.110214,3.230717,168.759283,196.622525,8.192242,14.382378,2.633096,0.016566,0,8.3e-05,0,0.002899,0,0,0.015655,0.011265,0.899445,0.013501,0.037853,0,0,0,0.002733
74349,86.302748,33.449855,Alces alces,56003281,Cervidae,LC,0,0,-6.02373,14.973151,36.146683,980.382569,15.321171,-26.091697,41.412869,122.395845,32.360431,1,102.789486,82.617521,3.234794,77.129222,3.899511,5109.455917,564.699785,73.505665,-0.732446,15.45954,-93.661948,3687.07289,30.957244,10.427718,41.232227,58.235218,0.532555,95.361951,16.071703,302.361001,40.122674,17.75899,48.002804,4.546443,0,0,0,0,0,0,0.000166,0,0,0.777133,0,0,0,0,0,0.219635
74190,86.305104,36.199231,Alces alces,56003281,Cervidae,LC,0,0,-9.190066,13.79075,34.131865,986.474758,12.154334,-28.208856,40.36319,126.603123,41.500879,0.027541,125.603901,96.838042,0.576967,96.838042,0.63906,5082.567158,477.657341,77.987456,-0.773566,10.308734,-141.954047,3702.987177,26.648839,10.826686,31.228276,68.032762,0.738962,120.099935,10.582895,287.681028,65.672357,14.20054,34.960506,3.89782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332,0.999668
74343,86.328973,27.993619,Alces alces,56003281,Cervidae,LC,0,0,-1.1185,11.437859,43.392522,568.787307,12.483863,-14.05111,26.534973,670.990274,121.01593,12.19953,49.872581,316.76622,62.842753,296.397944,114.701735,4540.2585,717.402308,64.238135,-0.232302,91.136263,4.365243,2532.003855,245.282731,7.218042,42.033796,46.014596,11.951608,55.244016,56.220007,103.955098,247.071819,62.724069,174.482535,9.500053,0.033297,0.000828,0,0.006792,0.020459,8.3e-05,0,0.060631,0.024269,0.327508,0,0.000331,0,0,0.040172,0.485629
74344,86.344673,28.89442,Alces alces,56003281,Cervidae,LC,0,0,-1.807208,13.183574,43.643449,638.473241,14.002831,-16.217666,30.220496,300.083994,41.019677,8.047576,43.638232,107.989893,40.142055,61.071799,94.549595,4972.25502,706.063727,69.935133,-0.626706,30.083849,-14.446041,3004.467462,94.72386,8.893093,34.280142,64.166483,1.553375,62.893181,48.227338,170.956004,174.472447,51.9063,147.08106,8.402761,0,0,0,0,0,0,0.002071,0,0,0.694028,0,0,0,0,0,0.303901
74345,86.355477,29.798205,Alces alces,56003281,Cervidae,LC,0,0,-5.164214,13.981344,40.822541,763.426503,12.733389,-21.517671,34.25106,180.729385,24.562802,2.317991,48.968189,66.73879,16.529982,36.132244,58.709842,5364.681147,613.939364,67.220515,-0.669173,22.637131,-43.636458,3084.98635,93.601256,8.758194,35.447248,63.262955,1.289797,66.507759,43.076494,198.725176,143.462891,44.110648,125.781252,7.645856,0,0,0,0,0,0,0,0,0,0.722047,0,0,0,0,0.000414,0.273646
74270,86.373498,35.73112,Alces alces,56003281,Cervidae,LC,0,0,-7.998521,14.331117,35.215757,978.800453,13.320191,-27.364971,40.685162,121.058646,39.123578,0.008894,123.256141,91.296017,0.536761,91.296017,0.681161,5035.009339,500.472272,78.42261,-0.778384,10.648556,-131.78534,3784.257406,22.168883,10.90006,34.163262,64.888602,0.948136,117.204256,11.265543,294.707813,56.287693,14.433513,36.043451,3.952829,0,0,0,0,0,0,0,0,0,0.043889,0,0,0,0,8.3e-05,0.948824
79327,86.383601,47.950848,Alces alces,56003281,Cervidae,LC,0,0,5.174696,11.29294,22.694803,1422.104566,28.062899,-21.712546,49.775445,245.465252,37.632506,9.015719,37.127942,88.826174,31.565634,87.253541,37.688248,510.571096,878.467537,84.039363,-0.800349,13.229117,-102.546606,6545.801548,8.454748,12.220895,48.683205,48.458121,2.858675,54.15359,5.862629,195.628943,168.190734,12.870252,28.191548,3.409438,0,0,0,0,0,0,0,8.3e-05,0,0.770262,0,0.155311,0.006457,0,0,0.067886
73627,86.406297,41.206972,Alces alces,56003281,Cervidae,LC,0,0,11.62462,15.622738,30.996916,1276.370859,34.247152,-16.127346,50.374498,46.546895,12.711644,0.39512,85.450611,29.997387,2.211323,29.997387,2.220809,887.141909,1196.586154,96.375585,-0.963545,3.286166,-8.75023,6781.950786,1.640631,14.883401,26.469724,72.548468,0.981808,243.306257,2.506474,165.450573,205.174075,7.116219,12.105985,2.695317,0,0,0,0,0,0,0,0,0,0.239874,0,0.13145,0.00994,0,0.000331,0.618405
74432,86.489022,34.797645,Alces alces,56003281,Cervidae,LC,0,0,-6.543242,14.867923,36.093586,976.211268,14.762336,-26.413256,41.175592,121.519445,36.815098,0.12055,116.184236,86.897006,1.758523,86.802945,1.758794,4990.687505,541.031766,77.37235,-0.769914,12.212032,-112.653841,3830.885923,21.659943,11.210184,38.092737,61.171175,0.736088,99.678319,12.50352,308.642367,38.930275,15.454732,39.484043,4.113013,0,0,0,0,0,0,0,0,0,0.160497,0,0,0,0,0,0.832795
79246,86.523814,47.487947,Alces alces,56003281,Cervidae,LC,0,0,4.512079,11.133853,23.623905,1351.224738,26.40466,-20.79257,47.19723,224.93107,36.545485,7.823501,41.263041,86.177361,27.283535,85.191262,32.089415,857.762128,842.990183,82.081973,-0.799126,13.088324,-96.084294,6195.917506,24.818726,10.599388,41.186245,57.110223,1.703532,64.919598,5.18352,192.341963,172.044678,11.364657,24.250489,3.168697,0,0,0,0,0,0,0,0,0,0.837685,0,0.00058,0.000332,0,0,0.161403
73467,86.535384,43.002761,Alces alces,56003281,Cervidae,LC,0,0,-4.334676,10.652374,31.214816,885.1319,12.612614,-21.370221,33.982836,310.234008,68.620929,1.983225,95.702182,183.995764,6.669865,183.995764,6.669865,3255.442549,565.028002,48.818227,-0.481017,26.657658,-137.222572,4124.875817,151.458862,7.921548,43.087375,50.442095,6.47053,145.271628,2.838014,165.156485,202.257858,7.712155,12.988908,2.658203,0,0,0,0,0,0,0,0,8.3e-05,0.840981,0,0.000166,0,0,0,0.158771
74425,86.601222,28.405631,Alces alces,56003281,Cervidae,LC,0,0,-3.837136,12.814022,42.408716,658.427017,12.226818,-18.058601,30.285419,350.570544,44.411882,9.68349,40.500823,120.953377,48.637155,95.530454,96.245078,5124.426094,665.359021,70.876078,-0.515082,36.200808,-20.060238,2818.127476,107.271343,8.585843,33.782629,65.49245,0.724921,56.032229,55.674494,118.209147,231.009299,59.710895,167.301383,9.284879,0,0,0,0,0,0,0.005219,0,0,0.422749,0,8.3e-05,0,0,0.049954,0.521995
74429,86.618166,32.034091,Alces alces,56003281,Cervidae,LC,0,0,-0.152635,14.920792,39.545399,856.448296,18.870864,-18.862951,37.733815,170.744912,35.929615,3.512224,73.384143,93.953451,11.065107,80.647967,13.796697,4655.783771,718.779875,71.890925,-0.718874,21.570851,-43.071085,3760.207955,30.63,10.710552,38.182577,61.619836,0.197587,90.204071,20.553857,282.818889,61.80152,20.591225,56.415205,4.938006,0,0,0,0,0,0,0.007781,0,0,0.676656,0,0,0,0,0,0.309934
73788,86.635497,40.265481,Alces alces,56003281,Cervidae,LC,0,0,11.888331,17.360622,32.382656,1330.904208,36.614029,-16.996922,53.610951,35.917807,11.856147,0,94.828507,25.752084,0.997464,25.752084,1,907.919207,1266.342331,97.669406,-0.978574,2.145247,-5.44794,7122.843404,30.521421,11.436422,2.612586,97.38729,0.000124,283.648833,2.533712,165.978745,204.499925,6.581444,11.70676,2.701917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73306,86.652298,44.794186,Alces alces,56003281,Cervidae,LC,0,0,7.544306,12.062495,20.347009,1684.7891,33.049569,-26.189559,59.239128,148.69103,20.314842,5.139455,40.588006,58.557501,18.54929,53.417863,19.299024,383.926605,1047.601788,86.485487,-0.864299,10.030017,-77.808958,7207.211167,2.051604,13.684473,43.088738,56.234107,0.677155,104.874577,3.151565,167.887004,197.127935,7.508142,13.367446,2.537462,0,0,0,0,0,0,0,0,0,0.740474,0,0.244781,0.005633,0,0,0.009029
79164,86.661079,47.024755,Alces alces,56003281,Cervidae,LC,0,0,4.134769,11.452468,25.243027,1285.300081,25.369589,-20.260692,45.63028,228.774276,37.747275,6.284262,48.545584,94.108185,23.091242,91.94048,25.404606,1114.186881,821.712479,81.103578,-0.796354,13.09403,-91.885966,5970.433298,21.225361,10.502538,53.756233,44.095762,2.148005,67.048008,4.89383,186.151859,178.023952,10.860469,22.605471,3.095939,0,0,0,0,0,0,0,0,8.3e-05,0.944366,0,0.000166,0.000414,0,0,0.054971
73547,86.661643,42.532544,Alces alces,56003281,Cervidae,LC,0,0,1.896736,11.345296,30.504881,972.64149,19.660423,-17.856047,37.516471,212.135366,49.405321,1.073182,99.388531,131.790984,3.67607,131.790984,3.694152,2434.070897,777.860055,70.362224,-0.701576,18.364276,-79.447317,4999.781533,132.243118,8.151233,34.23992,61.39496,4.36512,159.37551,2.654249,163.811484,204.633112,7.292374,12.127037,2.63859,0,0,0,0,0,0,0,0,8.3e-05,0.634443,8.3e-05,0.008615,0.000746,0,8.3e-05,0.355948
74191,86.722644,37.056057,Alces alces,56003281,Cervidae,LC,0,0,-6.15192,14.419818,35.615291,955.075806,14.228272,-26.133001,40.361272,124.146483,40.732033,0.006358,125.775129,96.444438,0.207836,96.444437,0.237742,4566.696277,552.551242,82.416834,-0.821354,8.909869,-131.194644,4065.577055,56.881196,9.530981,29.764316,69.780118,0.455566,165.371902,7.445209,250.611254,110.005697,12.246418,28.328847,3.566235,0,0,0,0,0,0,0,0,0,0.000994,0,0,0,0,0,0.999006
73628,86.784393,42.062107,Alces alces,56003281,Cervidae,LC,0,0,8.892385,11.907008,25.457015,1231.507567,29.091875,-17.540369,46.632245,81.770499,18.655684,1.013259,83.534965,47.92874,3.671951,47.92874,3.684471,1059.584527,1104.017981,92.162046,-0.921796,6.77986,-16.106133,6442.11779,2.035232,13.661419,38.946033,55.797593,5.256374,171.860528,2.566461,162.080201,206.604909,7.092701,11.720286,2.628167,0,0,0,0,0,0,0,0,0,0.212227,0.063701,0.356942,0.018307,0,0,0.13552
73387,86.785913,44.324649,Alces alces,56003281,Cervidae,LC,0,0,7.099655,11.510948,20.685424,1580.285634,30.897828,-24.717439,55.615267,157.52895,21.910402,5.520941,43.353323,63.024321,18.431395,56.710844,19.398226,478.025353,1038.247572,84.870001,-0.848539,11.272998,-72.647088,7043.07933,4.83161,12.593954,57.420767,40.626579,1.952654,106.241888,3.096692,166.916993,198.261063,7.715889,13.484259,2.563328,0,0,0,0,0,0,0,0,0.000331,0.589215,8.3e-05,0.398028,0.00555,0,0,0.005799
