HID,lon,lat,species,sid,family,category,presence,fraction,bio02,bio15,bio19,elevation,aridityindexthornthwaite,maxtempcoldest,tri,topowet,nontree,etccdi_cwd,landcover_igbp
84411,120.192359,31.665347,Ovis ammon,15733,Bovidae,NT,0,0,8.085421,55.059974,137.006182,5.908575,19.283927,66.207096,3.49947,14.020575,55.671915,12.000384,13
84412,120.23314,32.580103,Ovis ammon,15733,Bovidae,NT,0,0,8.978174,64.350821,103.374751,2.755073,24.401718,53.723514,0.545997,14.617316,64.784826,12.948328,12
84413,120.290976,33.499073,Ovis ammon,15733,Bovidae,NT,0,0,8.965107,76.579633,86.377766,-1.134765,28.477056,52.291893,0.644063,14.477861,63.57742,10.266263,12
84416,120.082532,36.224614,Ovis ammon,15733,Bovidae,NT,0,0,9.235071,93.744948,31.672476,19.594074,43.685348,19.879451,7.044198,12.940542,60.247443,7.863414,12
84417,119.703731,37.099115,Ovis ammon,15733,Bovidae,NT,0,0,9.657861,104.121339,26.76646,24.674732,55.982405,13.966741,8.843556,12.817877,62.202351,7.402002,12
84420,118.634015,39.714787,Ovis ammon,15733,Bovidae,NT,0,0,11.750397,126.395453,12.842755,48.740792,65.923273,0.215282,7.69391,13.277556,49.322402,8.462364,12
84421,118.286683,40.582436,Ovis ammon,15733,Bovidae,NT,0,0,11.97329,125.735651,8.168683,469.568513,62.772105,-26.150399,77.19975,8.947659,47.19378,8.520392,9
84422,117.939062,41.447546,Ovis ammon,15733,Bovidae,NT,0,0,12.160921,119.891049,6.507202,821.339472,52.352227,-55.142114,60.365306,9.436954,51.242046,8.024271,9
84423,117.588841,42.310004,Ovis ammon,15733,Bovidae,NT,0,0,12.233428,112.10879,9.422928,1447.533228,44.200975,-106.918058,62.323288,9.341258,53.374109,7.463036,10
84424,117.233985,43.169743,Ovis ammon,15733,Bovidae,NT,0,0,13.012757,111.265298,9.78671,1285.292781,51.401744,-116.772468,28.892168,11.146259,43.892414,7.151914,10
84425,116.872668,44.026729,Ovis ammon,15733,Bovidae,NT,0,0,13.559451,112.617937,7.397278,1257.377454,57.594923,-137.099227,16.297191,11.584431,50.836435,6.233954,10
84426,116.503217,44.880942,Ovis ammon,15733,Bovidae,NT,0,0,13.562822,111.001611,6.469468,918.183186,68.315184,-140.409148,7.429169,12.923604,43.220524,6.403298,10
84488,120.390796,27.621406,Ovis ammon,15733,Bovidae,NT,0,0,7.425786,51.334134,169.757021,204.606944,7.684589,110.086724,75.102043,9.345592,51.610754,15.32862,8
84489,120.396409,28.521079,Ovis ammon,15733,Bovidae,NT,0,0,7.684537,49.577757,179.777967,573.628097,1.637862,82.277531,106.198364,8.414445,37.726231,14.503575,5
84490,120.406384,29.423546,Ovis ammon,15733,Bovidae,NT,0,0,8.100835,46.690059,171.933523,293.667388,7.146592,81.248257,62.318284,9.575957,45.517839,13.291797,8
84491,120.422496,30.329129,Ovis ammon,15733,Bovidae,NT,0,0,7.647042,44.751608,176.014821,11.160495,13.033209,82.674083,4.882346,14.034002,55.572698,13.183709,13
84492,120.447,31.238162,Ovis ammon,15733,Bovidae,NT,0,0,7.093739,54.359231,133.655564,3.182149,22.960684,75.605211,5.092335,13.743366,54.847594,11.937213,13
84493,120.482781,32.150975,Ovis ammon,15733,Bovidae,NT,0,0,8.44634,58.627629,112.384114,3.22324,21.173511,54.505002,0.593625,14.548019,64.25298,11.789942,12
84494,120.533557,33.067871,Ovis ammon,15733,Bovidae,NT,0,0,8.608312,68.927845,93.975519,1.328881,30.1235,54.173192,0.469239,14.615766,64.820016,11.141145,12
84498,120.176337,36.692796,Ovis ammon,15733,Bovidae,NT,0,0,10.622276,99.333997,28.798766,49.88786,48.546213,10.962372,6.549695,13.007439,68.636777,7.48971,12
84502,118.761936,40.184609,Ovis ammon,15733,Bovidae,NT,0,0,11.922776,126.203037,9.767101,211.095304,62.874276,-9.957028,35.527524,10.808289,48.036681,8.194744,12
84503,118.419322,41.052161,Ovis ammon,15733,Bovidae,NT,0,0,12.343866,121.539541,7.712984,705.640959,60.681093,-43.337181,52.125311,9.702889,49.055163,8.170249,9
84504,118.075361,41.917107,Ovis ammon,15733,Bovidae,NT,0,0,12.355954,115.179915,7.385761,1140.978842,47.162589,-77.796117,60.650503,9.391758,51.25028,7.677075,10
84505,117.727883,42.779366,Ovis ammon,15733,Bovidae,NT,0,0,12.568976,110.029057,11.575522,1543.61333,44.039309,-117.129287,53.759433,9.618775,50.752014,7.452919,10
84506,117.374963,43.638898,Ovis ammon,15733,Bovidae,NT,0,0,13.07032,110.416413,9.884843,1472.86771,47.013323,-133.283426,40.851665,10.307357,58.510672,6.75585,10
84507,117.014859,44.495684,Ovis ammon,15733,Bovidae,NT,0,0,13.644007,111.380895,7.597011,1059.866305,61.79346,-137.173148,8.993841,12.479838,44.437271,6.529399,10
84508,116.645956,45.349719,Ovis ammon,15733,Bovidae,NT,0,0,13.578126,108.335563,7.073286,925.811947,68.629792,-150.838304,13.781748,12.357164,49.936879,6.39557,10
84570,120.657401,28.098886,Ovis ammon,15733,Bovidae,NT,0,0,6.958215,48.383763,174.328448,219.625338,2.195333,102.584366,85.583735,9.041434,47.351682,14.839906,8
84571,120.666576,28.999939,Ovis ammon,15733,Bovidae,NT,0,0,8.086464,48.376209,172.151266,446.61833,1.158378,80.441256,79.227643,9.097261,41.341306,13.246291,8
84572,120.681012,29.903952,Ovis ammon,15733,Bovidae,NT,0,0,7.550442,44.641808,170.264857,114.876096,10.455414,82.861334,38.499564,11.384489,49.345041,13.098712,8
84573,120.702723,30.811257,Ovis ammon,15733,Bovidae,NT,0,0,7.842379,50.518481,154.138112,5.100491,16.791791,79.179805,0.53144,14.73266,58.920006,12.300133,12
84574,120.734284,31.722186,Ovis ammon,15733,Bovidae,NT,0,0,7.616078,58.456038,122.014334,2.767468,23.067497,62.070203,1.280206,14.515546,58.590946,11.144273,13
84575,120.779002,32.637058,Ovis ammon,15733,Bovidae,NT,0,0,8.017456,61.272723,101.511225,2.050702,23.404087,52.003408,0.337341,14.675003,68.088849,11.239953,12
84580,120.278158,37.161443,Ovis ammon,15733,Bovidae,NT,0,0,10.161717,102.305491,29.384344,121.347087,51.571689,3.334212,14.282203,11.967018,68.172032,7.040704,12
84583,119.233215,39.784274,Ovis ammon,15733,Bovidae,NT,0,0,10.748665,125.333856,11.233715,40.039477,63.42345,-2.997307,14.640978,12.209351,47.836219,7.682868,12
84584,118.894872,40.654223,Ovis ammon,15733,Bovidae,NT,0,0,12.258779,123.88556,7.899697,562.761123,58.357682,-31.893896,60.5636,9.379713,52.133411,8.030272,9
84585,118.556527,41.521617,Ovis ammon,15733,Bovidae,NT,0,0,11.658967,116.826215,7.849491,1077.91759,52.612712,-67.272083,67.109012,9.226441,47.230275,7.923998,10
84586,118.215849,42.386357,Ovis ammon,15733,Bovidae,NT,0,0,12.197448,114.488234,7.089023,1117.379514,49.158394,-80.553732,58.269486,9.443171,50.196306,7.565887,10
84587,117.870794,43.248395,Ovis ammon,15733,Bovidae,NT,0,0,12.724099,114.165918,8.204751,1126.377464,51.103512,-97.357044,56.637069,9.533713,45.647925,7.321809,10
